UUID, Full Name, Birthday, Gender, Class ID
0c731864-8d9d-4597-92ce-868aea1e42d3, Bùi Nhật Kiều, 11/08/1999, Female, ce772986-e933-4c6f-a6fd-734b7fd0b424
a9399afc-1e54-42c8-9835-26aa4b394cd9, Nguyễn Thế Thành, 21/04/2002, Male, ce772986-e933-4c6f-a6fd-734b7fd0b424
adb913ca-ad6d-4d38-a4e9-596859917de8, Hồ Đoàn Thông, 04/06/2000, Male, ce772986-e933-4c6f-a6fd-734b7fd0b424
dceaa33f-eab8-4b65-90ff-7fb14fb8bb7a, Nguyễn Thị Giang, 26/02/2002, Female, ce772986-e933-4c6f-a6fd-734b7fd0b424
7c3f4914-b341-4087-9bae-e2f6c41934c5, Nguyễn Bảo Thông, 12/01/2002, Male, ce772986-e933-4c6f-a6fd-734b7fd0b424
dd608337-e99c-4863-bf1d-a103dde6fa45, Lý Thế Sơn, 08/01/2003, Male, b0ec856a-9784-447f-a956-9fe6dee4314e
b4182e3c-5eda-40cd-b0a1-b4c107bf328b, Phạm Bảo Thông, 22/09/2001, Male, b0ec856a-9784-447f-a956-9fe6dee4314e
31730638-0ced-4b3a-94b4-f7c0785bd1f6, Phạm Đoàn Sơn, 26/09/2001, Male, b0ec856a-9784-447f-a956-9fe6dee4314e
a1c138e2-1069-4267-bd98-3ca86dda95d0, Lê Xuân Vân, 06/11/2000, Female, b0ec856a-9784-447f-a956-9fe6dee4314e
2e9881be-d698-488f-90bd-238238cbdd88, Nguyễn Hoàng Vân, 09/03/2000, Female, b0ec856a-9784-447f-a956-9fe6dee4314e
23126f1a-2849-483d-bc1f-cb8f63edec66, Hồ Bảo Hoàng, 23/09/2001, Male, b0ec856a-9784-447f-a956-9fe6dee4314e
5e9a7d94-ffbd-4e4a-8770-179ff7c1ee3f, Hà Xuân Việt, 24/03/2001, Male, b0ec856a-9784-447f-a956-9fe6dee4314e
19ecf8d5-862d-4cc6-9067-1c8ad0191157, Đoàn Dương Khánh, 21/12/1999, Male, b0ec856a-9784-447f-a956-9fe6dee4314e
88fd0253-3c32-4589-976e-5c4d5dad612d, Trần Xuân Long, 18/01/2003, Male, b0ec856a-9784-447f-a956-9fe6dee4314e
20c7646e-2ae9-4d23-9a1d-4f3bad5dfd48, Trầm Hoàng Hiếu, 28/02/2000, Male, b0ec856a-9784-447f-a956-9fe6dee4314e
d833d6b8-f7ad-444e-a199-f4137d56cebe, Hà Công Sơn, 18/04/1999, Male, b0ec856a-9784-447f-a956-9fe6dee4314e
9d0ffbea-9b31-4311-9de0-f2372dc9a97f, Nguyễn Bảo Giang, 28/04/2003, Female, b0ec856a-9784-447f-a956-9fe6dee4314e
d32b9319-3af6-4828-b0de-b387e775127c, Võ Thanh Thảo, 29/04/2001, Female, b0ec856a-9784-447f-a956-9fe6dee4314e
a5e4e6a4-970f-4d91-85ef-c204d138100a, Võ Đoàn Thông, 16/12/2001, Male, b0ec856a-9784-447f-a956-9fe6dee4314e
31873b60-9f4c-4438-a3b4-76d34809dad2, Lý Đức Sơn, 22/12/2001, Male, b0ec856a-9784-447f-a956-9fe6dee4314e
d40fd6a4-be62-4872-8954-11dca1ed5afe, Đoàn Thế Tuấn, 18/11/2003, Male, b0ec856a-9784-447f-a956-9fe6dee4314e
4781b1e3-15a5-4f4b-a445-7976cd2a8419, Đoàn Kim Mai, 21/10/2000, Female, b0ec856a-9784-447f-a956-9fe6dee4314e
0fb5521c-5fb6-4cb0-959c-78018823644e, Phạm Diệu Thảo, 03/04/2000, Female, b0ec856a-9784-447f-a956-9fe6dee4314e
1c4a6e71-1cbb-41cd-8bb9-0f181d9393af, Phạm Bảo Vy, 09/07/2003, Female, b0ec856a-9784-447f-a956-9fe6dee4314e
2ae55b85-7082-4b05-9809-9676aea91faf, Trầm Trọng Việt, 25/05/2000, Male, b0ec856a-9784-447f-a956-9fe6dee4314e
2a58b411-8152-48f0-aeb5-5a85c46e6929, Trầm Trường Hòa, 16/03/2002, Male, b0ec856a-9784-447f-a956-9fe6dee4314e
f480015d-2a4c-497c-9ef8-77392b3300a5, Hồ Văn Sơn, 05/02/2001, Male, b0ec856a-9784-447f-a956-9fe6dee4314e
4d802610-2355-49dd-ac9a-6c572349ed99, Lại Công Khánh, 06/10/2002, Male, b0ec856a-9784-447f-a956-9fe6dee4314e
a4494cd1-5e19-4a49-b762-3b8726946188, Hồ Đức Hùng, 07/04/2002, Male, b0ec856a-9784-447f-a956-9fe6dee4314e
e467e30f-f06d-4a5c-b75e-260eaabfa1f7, Kiều Kim Yến, 20/10/2002, Female, b0ec856a-9784-447f-a956-9fe6dee4314e
8b0f2ede-7e5b-4aa4-b682-c6668557747e, Hà Kim Vy, 06/11/2001, Female, b0ec856a-9784-447f-a956-9fe6dee4314e
2a5581b6-3267-41d9-a62d-562225f004df, Kiều Bá Đạt, 12/01/1999, Male, b0ec856a-9784-447f-a956-9fe6dee4314e
32bff34d-3bcd-4598-9d15-911540f251ac, Nguyễn Xuân Vy, 30/01/2002, Female, b0ec856a-9784-447f-a956-9fe6dee4314e
9e0c0668-3d97-4a7e-89da-49655b33993e, Nguyễn Diệu Ý, 21/12/2000, Female, b0ec856a-9784-447f-a956-9fe6dee4314e
49d92b60-85c7-427f-9b01-1ecdcd80a26a, Phạm Nhật Hoa, 04/08/2003, Female, b0ec856a-9784-447f-a956-9fe6dee4314e
0589d2ac-9c06-4d31-87f3-5538583757c9, Nguyễn Quỳnh Giang, 08/04/2000, Female, b0ec856a-9784-447f-a956-9fe6dee4314e
6509ee82-cf57-42d5-8180-2add3400e782, Hà Thu Vân, 05/07/2000, Female, b0ec856a-9784-447f-a956-9fe6dee4314e
93c627c2-64b5-47f8-9bb6-3d2a497d87ed, Đoàn Thu Thy, 28/04/2001, Female, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
0aca413d-9d06-494c-a864-ecf29bd182b3, Kiều Nhật Ý, 03/09/1999, Female, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
b9538572-dc74-432f-8a8f-9fcc3c244639, Võ Như Hoa, 09/10/2000, Female, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
05156794-f77d-4a74-ab75-733c94bbbf5a, Kiều Anh Hòa, 28/01/2003, Male, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
f9655dea-1cae-4b6b-9916-049bf57408c1, Nguyễn Hoàng Thông, 22/03/1999, Male, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
ba6e13bd-f888-4744-af8f-6c27015916a8, Kiều Minh Đạt, 12/05/2003, Male, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
f571f1c5-005d-44e7-bd6b-e45b36246604, Bùi Thế Hưng, 19/09/2001, Male, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
b3a59e73-1a76-4f4f-805c-1c81279aa200, Lê Nhật Giang, 11/01/1999, Female, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
3c910f87-992c-4a65-9e78-8731c42e983a, Trần Tử Linh, 09/08/2001, Female, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
b061c1a0-c962-4d12-a518-3e44e35f33e0, Lý Bảo Thảo, 10/05/1999, Female, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
3bbf32e7-a06d-4f0e-b444-979709698dc8, Bùi Trọng Sơn, 20/06/2003, Male, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
fb820c2b-e3b1-4f51-b48a-289d5e6aa8d5, Bùi Đoàn Hòa, 30/04/2000, Male, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
c5c035aa-6c19-4345-b624-7d1bf6145a7c, Lý Quỳnh Lan, 21/10/2002, Female, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
2b19554a-e914-4237-a802-5843422c9cc8, Hồ Xuân Vy, 01/11/2000, Female, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
9c763490-54db-4ba2-b567-a60f49361c1f, Trầm Thu Linh, 08/05/1999, Female, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
94c78f41-b896-4240-8f4a-81f8c0747628, Nguyễn Bá Hòa, 11/05/2001, Male, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
0a57dec1-ea62-4942-aff4-8532cd7aa112, Hồ Nhật Thy, 17/11/2003, Female, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
a6253b52-c6e8-4af0-9222-6c1393ecd342, Bùi Công Long, 13/02/2002, Male, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
339a8c80-75a8-465e-9005-bd09cf3b4311, Bùi Hoàng Hòa, 11/08/2001, Male, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
5c4ee3f9-f8d2-450b-b45a-60879744cb98, Trầm Bá Huy, 24/12/1999, Male, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
8b9610bd-ee42-4041-8c5c-9c8453b8d630, Lý Anh Hòa, 07/01/1999, Male, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
aa1a6a38-059b-467c-b2d6-f16cca59d7af, Nguyễn Dương Đạt, 21/02/2003, Male, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
6ce9c94c-8f22-47d6-ba83-3e71dc663dca, Kiều Thị Mai, 30/08/1999, Female, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
84236172-ceee-45c8-9e74-e05cf6401b3e, Đoàn Hoàng Kiều, 19/08/2000, Female, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
ec4a6c0d-834c-4dbb-a8d0-6d8e5e77ef93, Lý Kim Thy, 09/02/1999, Female, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
aed019e5-c85f-4871-bbfb-92e205fd2566, Hà Quỳnh Mai, 22/01/1999, Female, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
ae5ee895-e0bd-407d-85ba-6c2b05fff9ec, Lê Tiểu Lan, 08/07/2003, Female, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
ed258c82-1943-464c-9e61-6c449e669850, Bùi Nhật Vy, 08/07/2001, Female, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
c96c311a-0353-470c-949c-a77e473b22ad, Kiều Thị Lan, 02/07/2002, Female, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
c2fa29a5-5b4a-4a16-b73a-b41bd727fb0c, Võ Như Linh, 25/06/2002, Female, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
f217935a-305b-4402-84e3-46e38b1876c5, Hồ Minh Dương, 29/11/2003, Male, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
316eccea-6678-4c77-aad9-49e0c7089f4f, Đoàn Công Thông, 23/08/2003, Male, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
c5ce095a-3541-4c40-8022-dcd4210aa9d2, Kiều Trọng Thành, 28/11/2001, Male, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
7e479cd5-cb72-4edd-956b-637bfdeeadf4, Hồ Nhật Linh, 17/02/1999, Female, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
48e89a3f-a1ba-4ca9-8b48-6bef94b25671, Phạm Đoàn Khánh, 31/07/1999, Male, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
a5fe9856-7080-44e0-90ee-05885d0aaaeb, Đoàn Trọng Dương, 23/02/2000, Male, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
35df4364-68e7-4f18-8f0d-4b4b653a5724, Trần Bá Tuấn, 28/05/2003, Male, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
7f6bbfcd-1922-450a-acc3-ad05a448575c, Trần Đức Long, 08/02/2001, Male, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
2f37bbec-83e2-4346-843c-87a39940989d, Trần Minh Huy, 04/11/1999, Male, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
15353f86-45fb-4ed0-b765-ebc2383cf830, Đoàn Đoàn Hùng, 01/01/1999, Male, 6b2afefb-92df-4616-8c07-1b3b1002cf3f
31e6e665-2aa5-4dc0-89cc-b8f64d40cb03, Hồ Hoàng Ý, 13/03/1999, Female, 46a950c4-a789-459d-8684-5b2107206894
9e44af89-f2c9-49de-ab88-05cb728b9c11, Kiều Bá Đạt, 24/07/2000, Male, 46a950c4-a789-459d-8684-5b2107206894
b2ba9af8-449c-4d5c-8d1a-1b2bd795b087, Trần Đoàn Hùng, 23/04/2003, Male, 46a950c4-a789-459d-8684-5b2107206894
73c2acc5-d759-48d9-a909-6e418c15203c, Hà Quỳnh Linh, 07/07/2001, Female, 46a950c4-a789-459d-8684-5b2107206894
3bd7ccbc-8244-44f9-aa8c-756c9733cd44, Võ Minh Hùng, 03/08/2001, Male, 46a950c4-a789-459d-8684-5b2107206894
6e352536-3795-4f97-b8aa-c92e32a50860, Võ Như Ý, 21/10/2001, Female, 46a950c4-a789-459d-8684-5b2107206894
6078a5d2-1518-4b27-a0e8-0cd7678a2fb4, Lê Đoàn Khánh, 06/06/2001, Male, 46a950c4-a789-459d-8684-5b2107206894
916f4b0d-3f91-45b9-91da-2a5688642ecd, Võ Minh Hùng, 29/03/2003, Male, 46a950c4-a789-459d-8684-5b2107206894
cb5e0648-e674-436b-80b3-c471b07c2400, Đoàn Xuân Châu, 24/02/2003, Female, 46a950c4-a789-459d-8684-5b2107206894
fe680a02-67eb-4cba-ae67-05e83af83dc8, Nguyễn Anh Tuấn, 12/02/2001, Male, 46a950c4-a789-459d-8684-5b2107206894
05bd69bf-d15f-44c4-8c79-140bf27e4510, Lại Trường Thịnh, 26/06/2001, Male, 46a950c4-a789-459d-8684-5b2107206894
9cde25ed-a1b3-4f18-8f8a-e67128a7670f, Phạm Hoàng Hưng, 14/08/2002, Male, 46a950c4-a789-459d-8684-5b2107206894
1faf4bad-1696-4e9c-8141-c8613134b13b, Bùi Thúy Châu, 14/12/2002, Female, 46a950c4-a789-459d-8684-5b2107206894
5ed131e6-571c-469f-949e-e72caac58c36, Nguyễn Thúy Vy, 19/03/2001, Female, 46a950c4-a789-459d-8684-5b2107206894
3229a8da-200f-4a6d-bc91-915e58a66f90, Trần Đức Hưng, 07/06/2001, Male, 46a950c4-a789-459d-8684-5b2107206894
9bcf85f4-51e3-44fe-be0d-8aec33b2a7b1, Phạm Trường Hùng, 26/09/2001, Male, 46a950c4-a789-459d-8684-5b2107206894
edfc9f94-71ef-4c5b-be7a-96c6c0f74ff4, Lý Tiểu Kiều, 09/11/2001, Female, 46a950c4-a789-459d-8684-5b2107206894
9dbf9b8b-5e55-4c22-9537-b9ed4a401ce4, Phạm Trọng Thông, 21/06/2001, Male, 46a950c4-a789-459d-8684-5b2107206894
4260fe32-b42e-4bd4-baf8-15bd8006e46f, Hồ Công Thịnh, 07/07/2002, Male, 46a950c4-a789-459d-8684-5b2107206894
f5db3f38-531e-4ff9-9ba0-7151f7d76a01, Hồ Quỳnh Kiều, 26/08/2001, Female, 46a950c4-a789-459d-8684-5b2107206894
99578d26-c2ff-4b97-a6d3-2357f8b00058, Hà Văn Thành, 09/11/2003, Male, 46a950c4-a789-459d-8684-5b2107206894
7862196c-bddc-4282-81ca-493696102f99, Nguyễn Văn Việt, 13/04/2002, Male, 46a950c4-a789-459d-8684-5b2107206894
a01e422d-d7ce-4574-98b4-2946f33783e3, Lại Hoàng Hoa, 09/08/2000, Female, 46a950c4-a789-459d-8684-5b2107206894
0d2b2f27-166f-40c9-a483-1a7cf94bcb99, Bùi Ngọc Thi, 29/07/2001, Female, 46a950c4-a789-459d-8684-5b2107206894
382623de-d915-4c57-84f3-ee60840dc6b6, Hồ Hoàng Thành, 18/02/2003, Male, 46a950c4-a789-459d-8684-5b2107206894
ff2864fb-0fcf-42cc-b92e-126677ddd8ae, Phạm Thu Linh, 10/04/2003, Female, 46a950c4-a789-459d-8684-5b2107206894
ac339f1e-2b55-4f76-8bcf-40d34591e34a, Lê Công Đạt, 30/03/2003, Male, 46a950c4-a789-459d-8684-5b2107206894
0e15804b-3021-4e4d-a4a4-eaeebd43ce12, Võ Thế Việt, 14/01/2002, Male, 46a950c4-a789-459d-8684-5b2107206894
79c72427-3775-4f19-9038-60ead6678844, Trầm Đặng Thi, 18/06/2001, Female, 46a950c4-a789-459d-8684-5b2107206894
9a49dec4-840e-4b17-a22e-bb6f198cfa2e, Phạm Kim Ý, 15/11/1999, Female, 46a950c4-a789-459d-8684-5b2107206894
1f2a506c-f9d1-4af8-b918-0987243c8c1e, Hà Kim Kiều, 10/02/1999, Female, 46a950c4-a789-459d-8684-5b2107206894
7c62795c-a8d7-4273-a8ff-4620c1ac85df, Nguyễn Thúy Ý, 10/05/2000, Female, 46a950c4-a789-459d-8684-5b2107206894
d72acd4d-484f-4698-8c39-e5d55c7e056b, Bùi Trường Hoàng, 20/08/2003, Male, 46a950c4-a789-459d-8684-5b2107206894
d51d8b1b-be06-41b7-9485-0843d40abe0c, Lý Đặng Linh, 13/11/2003, Female, 46a950c4-a789-459d-8684-5b2107206894
e4ad5821-06a7-4203-90d0-c9f39aa8692f, Phạm Quỳnh Thi, 09/02/2000, Female, 46a950c4-a789-459d-8684-5b2107206894
a4548cc6-037e-4ba8-8d66-75cfac9c3a3c, Lại Như Vân, 05/03/2000, Female, 46a950c4-a789-459d-8684-5b2107206894
6a2324a5-b3a3-400f-8aa8-5c65b2544df4, Lê Thế Hiếu, 20/04/2000, Male, 46a950c4-a789-459d-8684-5b2107206894
14da28d8-a2b2-4b15-86ae-1acfc2e3609a, Lại Nhật Châu, 07/07/2003, Female, 46a950c4-a789-459d-8684-5b2107206894
24eaa32e-9f43-43dc-910f-a12914d89c20, Trầm Minh Thịnh, 13/02/2003, Male, 46a950c4-a789-459d-8684-5b2107206894
81050d62-0538-4069-8e2b-e73020b35f45, Hồ Dương Khánh, 01/05/2003, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
a02d5864-7ca2-4c34-a017-eaf7b354cb05, Kiều Bảo Vân, 18/05/2001, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
4d9d2fce-90fe-4ebc-91f5-694f1dddd8e9, Hà Xuân Lan, 23/01/2003, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
167bf33c-d11b-446d-a69f-5a90d1dcb9f6, Trần Trọng Long, 27/11/2003, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
f6f93297-a4c7-47db-a862-fa103ceef06d, Trần Hoàng Hòa, 30/07/2003, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
004e39f3-daff-4713-92d7-e7d477b21c17, Trần Đặng Thảo, 10/11/2002, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
3a69fad1-10df-4d53-9574-57f38311aaa9, Phạm Thu Thy, 20/05/2000, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
57653f06-fe3e-41d0-b355-a136dcf37847, Hà Bảo Hòa, 13/04/1999, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
dadec3d3-09f3-484b-8173-c4f8d182e6b8, Nguyễn Diệu Linh, 08/09/2000, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
ea23ffa2-c6e2-462c-b6f1-1373656f2f00, Trầm Thu Lan, 14/07/2002, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
a735b640-143c-4983-8302-32d9633b2ee1, Hồ Diệu Vy, 01/04/2003, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
a54e5c6c-2f6c-4433-a074-84f0309d4d5b, Phạm Đức Sơn, 03/04/1999, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
386f68e7-8f60-486e-a1d2-8f52aae0efd1, Võ Bảo Kiều, 29/06/1999, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
d32db25e-f5b7-4595-adf8-2efdb1b9e385, Phạm Trường Đạt, 29/04/1999, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
620e5bb6-adb4-406f-a1fe-053cc2bb68ab, Trần Minh Thịnh, 11/04/1999, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
a2161dec-ed4e-4133-8254-8c34e7f86cda, Phạm Như Hoa, 11/01/2002, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
4878ef7c-1716-4ba5-83f7-ba7a6f242f2a, Bùi Dương Hùng, 12/01/1999, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
7d3b0582-1201-40c4-a031-87fe5667f1d9, Hà Xuân Thy, 05/04/2003, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
60fd65c8-a564-447d-a10a-11496341ef77, Kiều Minh Dương, 06/08/2001, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
3383dbde-6b13-47a9-bc95-102125058c0f, Bùi Hoàng Thi, 05/12/2000, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
78ac4826-b6f6-445e-99e2-3812c1a79209, Đoàn Đặng Vy, 06/08/2000, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
cc0b8771-4a23-4131-aee7-819bbca58cc2, Lý Bảo Yến, 15/03/2002, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
49b38ecb-3515-411b-85ca-bbb8d7ff1fcd, Trầm Tiểu Vân, 07/01/2000, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
b6ed4a85-13aa-48c6-a2a6-862a9f18c812, Lại Hoàng Lan, 19/12/2001, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
d7d1e098-ad13-4476-b6d2-ba05cc07ea0f, Lý Bá Hiếu, 22/06/2002, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
3257df5c-1e9b-466f-bf30-e7cbf9d5c116, Kiều Hoàng Vy, 01/10/2003, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
3f18ebc0-909e-4278-9711-68d5bb270f23, Kiều Xuân Thi, 07/10/2003, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
684c545c-13a2-400f-8e8e-128c7e143816, Trần Anh Huy, 08/11/2003, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
b78e03f4-de44-4952-8ff0-0db77198de2e, Kiều Trường Huy, 02/07/2001, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
412c22a8-0b0e-4765-946d-db6e1b27ccaf, Lại Ngọc Mai, 12/03/2003, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
0619c588-bb9c-406b-beb8-82c38bbb5399, Đoàn Dương Hùng, 23/05/2001, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
32e254cd-2789-4923-a06d-4ffe4cae2037, Lý Công Thịnh, 29/10/2001, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
6a9318dc-33f5-46ac-b8e2-de1fa5839d14, Nguyễn Trường Thịnh, 07/06/2003, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
926eaf3b-c777-48d8-ba5f-a46ff56c854e, Phạm Công Thành, 02/07/2002, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
f02001d3-a4dc-4133-aa52-05b5be37961f, Lê Bá Huy, 09/11/2002, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
bd3b3433-613e-4c62-b4f4-d1227e3959ff, Lê Anh Tuấn, 18/10/1999, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
13053b5d-b56a-4d55-8053-e99c74f895b2, Nguyễn Tử Thảo, 13/07/2002, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
442d4a97-eb3d-4f7d-9366-58526f2f5d91, Lại Đoàn Tuấn, 20/01/2002, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
65f3fbea-b9e9-4dc4-bc28-976310139864, Lý Anh Hoàng, 26/11/2000, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
5bf7ce06-917c-4b80-8a3b-f375c365ba63, Lý Văn Hiếu, 07/09/1999, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
a70fab71-8e52-401b-a6d6-3a99685d1660, Trầm Bảo Vân, 27/09/2003, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
4dd2e481-2756-4549-aef9-e3701a011e60, Nguyễn Dương Sơn, 23/09/2000, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
43d87d04-42ae-4313-98a1-0101dca85986, Kiều Diệu Yến, 15/08/2002, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
59b9e61f-e469-4d62-b53e-8cede325ba0b, Lê Như Linh, 27/01/2001, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
af4e2594-6aee-4088-911b-05f0ede4a309, Hồ Như Châu, 06/02/2002, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
a0f10352-9366-4c6f-a235-45e0967d1018, Nguyễn Thanh Vy, 24/02/2003, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
e1ae3209-772d-4a2a-8798-75198686d8eb, Nguyễn Bảo Hà, 31/03/2000, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
7dea3e9c-64ae-4e44-8721-e6281ea25b7f, Lại Minh Huy, 13/05/2000, Male, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
c24afe56-b660-4227-9490-a4b66702d298, Bùi Xuân Mai, 01/10/1999, Female, 2ba8bb00-5fa3-49f5-9908-fcf9f2bd49a5
06636dad-f8a5-4c45-b3c5-936cda27fdf8, Nguyễn Đặng Giang, 12/05/2002, Female, 0434f030-aec3-4805-90bd-56cc3b0765e8
79c25697-4a99-4593-8d12-3a53a7ba0b0f, Lý Nhật Thi, 30/01/2002, Female, 0434f030-aec3-4805-90bd-56cc3b0765e8
0a4d7446-04c2-4ab0-9ca0-3164809299e7, Đoàn Bá Hoàng, 26/06/2002, Male, 0434f030-aec3-4805-90bd-56cc3b0765e8
4fe8b42e-bf36-4321-9fd2-2d0f86483be1, Phạm Dương Hiếu, 27/02/2003, Male, 0434f030-aec3-4805-90bd-56cc3b0765e8
d991a35e-a364-4ba7-a811-61346eccefdb, Nguyễn Bá Việt, 07/01/2000, Male, 0434f030-aec3-4805-90bd-56cc3b0765e8
43b8dc40-751d-4153-83e5-c4f2cfae4065, Kiều Trọng Long, 08/12/2001, Male, 0434f030-aec3-4805-90bd-56cc3b0765e8
0f5da1d7-200c-404a-9e25-da1dad5709cc, Lê Anh Đạt, 12/09/2003, Male, 0434f030-aec3-4805-90bd-56cc3b0765e8
56212194-58fd-4a3c-931e-bdd62b69fa26, Trầm Ngọc Vy, 11/01/2003, Female, 0434f030-aec3-4805-90bd-56cc3b0765e8
650c0775-35c3-4272-9116-fdc6e6c2b7fa, Trầm Minh Việt, 25/01/2003, Male, 0434f030-aec3-4805-90bd-56cc3b0765e8
97dc9853-d89b-4d51-ab8e-a823c3bd2bbb, Hà Diệu Vân, 10/02/1999, Female, 0434f030-aec3-4805-90bd-56cc3b0765e8
cba0b067-bf26-4d31-beea-f0b38d628065, Đoàn Văn Thành, 25/07/1999, Male, 0434f030-aec3-4805-90bd-56cc3b0765e8
1eb05c05-9d86-4ae7-b719-c9a2ce2b205e, Đoàn Kim Kiều, 19/01/2001, Female, 0434f030-aec3-4805-90bd-56cc3b0765e8
fac0f1c7-952f-4e06-8349-a77040f51005, Bùi Quỳnh Lan, 08/12/2002, Female, 0434f030-aec3-4805-90bd-56cc3b0765e8
